sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
149,MGS1,1.2188879,-0.353999,1.5388618,-1.2777345,-0.9182982,0.32052583,-1.7666243,0.025856161,-1.0782403,-0.37045583,1.1034906,-0.35030252,0.095202304,-2.1646252,-1.671446,-1.8767408
153,MGS1,0.17329754,-1.2738037,-1.4750872,1.137754,0.068427294,0.5327509,-0.41028443,0.3807305,1.0873991,-0.8971043,1.3522466,-0.7668533,0.6751953,0.9678575,-1.4666564,0.8913336
162,MGS1,-0.4325767,-1.4242312,-0.8446619,0.21796544,0.6039997,0.11521362,-0.5699637,-0.25845793,0.80525136,-1.0985639,0.081503265,-0.11179314,-0.31046894,-0.8440793,-1.4322574,-0.5451654
163,MGS1,-0.19205882,-0.15026152,-0.25701803,-0.48866245,0.16979432,0.4556049,0.16206476,0.87949944,-0.8700582,1.0454143,1.1349387,-0.89332235,-1.3717867,0.46535698,0.3178979,0.27613863
172,MGS1,-1.2563591,-1.3294126,-2.561511,0.6814321,1.5379219,0.4958278,0.23825544,-0.46014816,1.6422602,-0.01997074,0.3395091,0.076504804,-1.1826433,-0.66355175,-0.7118759,0.20347336
173,MGS1,0.9661026,-0.7512475,0.583,-0.10627294,-0.86770415,-0.2041663,-0.7257184,-0.031962715,0.22510459,0.7297983,2.67241,0.56789094,0.20090505,-0.043210763,0.23394239,2.1716604
177,MGS1,0.49354607,-0.04205221,-1.2629927,-1.094668,0.47017288,-0.29505947,0.34341598,0.52024597,-0.040677838,0.2467278,0.96598643,0.39519265,-1.2057792,-0.99660385,0.6176707,0.075756885
189,MGS1,0.2860611,-0.30994245,-2.082951,-1.2476988,0.5093016,0.36975613,0.41555232,0.9637569,0.43470174,-0.25297952,0.28128082,0.45210844,-1.2017385,-1.0615326,1.1003578,-0.15599866
217,MGS1,-0.2344564,-0.038418062,-0.15393884,-0.9746227,0.1069501,-1.063309,-0.79773027,0.8522906,-0.5048708,0.3248737,1.8167036,-0.006512544,-0.6951357,-1.1259656,0.3668147,-0.57403475
218,MGS1,-2.3308384,-1.7581091,-0.41791737,0.68385947,1.1636732,0.02849926,1.517048,-0.38418567,0.5741941,0.09287281,1.03472,0.09174859,-1.4617933,-1.0157174,-0.79427344,0.78206086
229,MGS1,-0.16750865,-1.731611,-2.4007227,0.42945513,0.19583423,0.42924494,0.041006975,0.20681778,1.1734165,-0.9829088,1.3203849,0.29441395,0.2715779,-0.7762887,-1.9598836,0.002226956
237,MGS1,-1.2109878,-1.0585845,0.83266294,-0.5190498,0.6347052,-0.015570568,-0.33716425,-1.111792,-0.56723374,1.1971577,0.41592917,0.09455128,-2.0528471,-1.6670352,0.33771622,0.54733574
243,MGS1,-0.82237875,-0.26868108,-0.26405436,-0.49418882,0.9272179,0.72358185,0.5841908,0.5807538,-1.0585449,1.2327629,1.5436498,0.32937995,-1.7640942,-1.4631367,-0.511451,0.26275155
246,MGS1,1.421549,-1.0140369,0.17367072,-0.015136888,-1.4111131,1.692671,-0.6787084,1.0402246,0.17447084,-0.44206977,1.2755466,-0.39255834,0.024024932,0.0294169,-1.0221127,-0.1255812
251,MGS1,0.68094355,0.2892159,0.051428296,-1.4669423,-0.7422012,-0.5988171,-0.37679365,0.7921656,-0.2521814,0.15289266,1.4957541,-0.74901366,0.12091022,0.04996785,1.12458,0.028144483
254,MGS1,-1.112347,-1.8668458,-1.6552979,0.9077812,1.0350295,0.7987646,0.6386434,-1.1635166,0.43930906,0.1340354,0.20467345,0.020987708,-0.50063616,-0.98864007,-1.3745264,-0.52679014
264,MGS1,0.11228962,-1.4015719,-2.9089727,0.4546247,0.6175256,-0.19247273,-0.10981693,-0.38714162,1.9124142,-0.56278497,0.018808218,0.76723725,-0.2287506,-0.811571,-0.36481547,0.39381158
265,MGS1,-0.006204302,-0.22503904,0.92660093,-1.5812532,0.54279363,0.043962087,0.22976303,-0.96352214,-1.6267822,0.5294951,0.7152136,-0.4388132,-1.0987408,-1.7855203,-0.12749234,-1.1658134
266,MGS1,0.41484687,-0.5212994,-0.43038088,-1.4141337,0.31501722,1.3338584,-0.2202079,1.8836566,-0.28893957,-0.73866177,-0.37588122,-0.5755279,-1.4224938,-1.1518681,-0.5929873,-0.70395094
286,MGS1,0.24120374,-1.6260397,-1.7352045,1.8574014,0.49451312,0.27793652,0.21074858,-0.65157104,1.2378509,-0.8669463,1.2587949,-0.29943705,-0.26530418,0.6147667,-1.3711605,0.9480842
288,MGS1,-0.14867401,-1.635091,-2.7668476,1.4968749,0.886594,-0.070864245,0.009217142,0.29188007,1.8386172,-0.7119672,1.4247845,0.67609996,0.16706806,-1.2047142,-1.5075246,-0.18867584
291,MGS1,0.8282068,-0.797037,-0.38315266,-0.4605028,-0.49457595,0.4258867,-0.4732321,0.37253165,0.6664161,-0.024472758,0.89883476,0.6533404,-0.55788547,-1.259524,-0.14273706,-0.10861104
292,MGS1,1.3516651,-0.96340734,-1.2251192,0.9864598,0.54884785,0.6921094,-1.3754921,0.90727913,0.66544276,0.089422524,1.5244846,-0.5320562,-0.9683126,0.30938786,-0.25770563,0.69894373
293,MGS1,-0.4665662,-1.0402685,-1.6677777,0.6626995,0.4607429,-0.9006567,0.656917,1.0779305,1.3333834,-0.6820323,1.387848,-0.48070586,0.4943982,0.6570903,0.38220668,0.85203487
295,MGS1,-1.0934173,-1.2025393,-2.8290617,0.610465,1.4396611,-0.8860903,1.2589531,0.8669124,1.1263537,-0.48603624,1.8148401,0.73739606,-0.34436968,-0.5977425,-0.50890756,1.3528408
307,MGS1,-0.80068684,-0.6342499,-1.8959615,-0.2674111,0.95688665,-0.6462067,1.0443852,0.29069752,1.0424787,-0.37827134,1.3220756,0.83782816,0.031289227,-0.76699656,-0.3940476,1.2074308
308,MGS1,-0.53828394,-0.23838386,-0.8785555,0.4738385,0.42951944,-1.3835366,-0.039351948,-0.6224586,0.7942858,0.09669024,1.1512948,-0.30468857,0.4298099,0.74064535,0.3450476,1.4127827
311,MGS1,1.2902794,-0.7431221,-0.41167247,-1.0383837,-0.9654919,0.74382037,-0.45399722,0.78200334,0.54532814,-0.29817685,0.79395866,0.7271576,0.07819251,-1.5445194,-0.34669703,0.018229226
313,MGS1,0.31586334,-0.37380967,-1.9520155,-0.63066214,0.84000236,-0.5112666,0.6101099,0.2934806,1.254821,-0.86366236,-0.29528776,-0.19303669,-0.14761369,-1.3569075,0.010896832,-0.5364017
314,MGS1,-0.79436404,-0.062148362,-0.64257365,-1.7217895,0.85039014,-2.510903,-0.18766117,0.9471511,-0.59694386,0.5170283,2.4223852,1.7034411,-0.95376796,-1.5126492,1.0961529,0.76241493
315,MGS1,-1.3976828,-1.515666,-2.3145192,0.82890534,1.5020025,-0.95910305,-0.12280216,-0.19654809,0.61308354,0.06542854,2.4529324,1.2496569,0.54876494,-1.326923,-1.3272376,0.98505944
316,MGS1,0.7591047,-0.22165659,-0.007751033,-0.06396996,-0.19408864,-1.5971005,0.18868768,1.1154763,0.49691266,-1.537506,2.7577372,0.41997996,-1.0797149,0.7094521,-0.4079669,1.489143
317,MGS1,0.052681338,0.237963,0.2220895,-1.2274653,-0.16175239,-1.8169554,0.1607967,1.672659,-0.11599322,0.6310828,3.7238784,1.8448689,-0.26275265,-0.78244853,0.5181937,2.0060632
318,MGS1,1.3130999,-0.9795474,-0.733005,0.22711247,-0.90239036,0.20107575,-0.28045273,0.6796841,0.41107652,-0.15042856,2.243166,-0.010875589,0.23475227,0.45112133,-0.22718398,1.0267036
319,MGS1,-1.2872185,-0.5557615,0.40325946,-0.6764507,0.6439718,-0.50405914,-1.2973268,0.15946096,0.6512178,0.6992153,0.052539296,0.21988335,-2.1706579,-1.8331076,0.8866033,-0.10610937
320,MGS1,-0.6798155,-0.8490273,-0.82688844,0.05088697,0.2871717,0.21038762,-0.41998604,-0.70341134,0.945358,-0.16647787,-1.0880088,-0.73205584,0.08631235,-1.4024993,0.17057589,-0.8973021
321,MGS1,-0.9513347,-0.4608562,-1.4544255,0.33346704,0.87008625,-1.5596226,0.57933784,0.941727,1.7700912,-0.8609649,2.092502,0.59507155,-0.16634034,-0.5428795,-0.19321829,1.3800855
322,MGS1,-1.0314367,-0.7330799,-0.07679232,-0.62145126,0.5849367,-0.4674947,-0.058705583,1.1477251,0.5172179,-0.36648285,0.49298283,0.7854116,-1.6433989,-1.6723417,0.58508396,0.041084595
324,MGS1,0.4517272,0.13575439,0.08424375,-1.2820747,0.1776925,-1.1691281,-0.41229922,0.6487056,0.30256936,-0.5722101,0.96010196,0.7285133,-1.2037442,-1.2035632,-0.14171968,-0.41470814
335,MGS1,-0.071363345,-1.8304503,-1.3045138,0.39581147,-0.6075206,0.4034236,0.21823597,0.19163716,0.7634789,-1.1347395,0.7668947,-0.29842022,-0.20365766,-0.16572104,-2.166428,-0.07141498
347,MGS1,1.7812929,0.3766187,0.7184903,-1.3538373,-0.83741605,-1.0774056,-0.105043136,0.8682325,-0.3716802,-0.40163288,2.3050919,0.005608725,0.022575589,0.18798259,-0.17321275,0.49783155
348,MGS1,0.17900462,-0.06543287,1.2589055,-0.84584826,-0.30077034,-0.8711217,-1.426876,0.39657626,-0.19099866,0.2070246,0.4931585,0.5885389,-0.6068516,-2.0660074,0.67489856,-0.5612474
349,MGS1,0.53557736,0.3738667,0.99840754,-1.4103649,0.0095262,-1.7502831,-0.63940746,-0.15427174,-0.4384909,0.18674538,0.8849736,-0.71944696,-0.9770358,-0.40436855,1.2942852,-0.48863557
350,MGS1,-1.2775625,-1.1503167,0.40351984,-0.1823627,0.15756533,-0.6019412,-0.74431825,-1.3348135,0.36722836,0.049721736,0.010509866,-0.71958655,-0.2623114,-1.487409,-0.85115343,-0.6450901
351,MGS1,-0.3690098,0.94680333,0.99250877,-1.4950547,0.6269898,-1.914883,-0.35737693,0.65798706,-0.34432116,1.0775646,-0.7242222,0.2651349,-1.3550106,-1.7125854,2.5466595,-0.6773995
352,MGS1,0.2753821,-0.5731846,0.5585562,0.7471817,-0.043276258,-1.6036875,-1.5954337,0.033228006,0.3891582,0.4605147,3.5660553,0.20855989,-0.33374876,0.6988741,-0.651091,1.5506699
353,MGS1,-0.22242546,0.031056011,-0.61439365,0.014094941,0.26759666,-1.583592,0.14649579,0.3435874,0.8835764,-0.7806373,-0.07673032,-1.2452439,0.07593187,0.5987693,1.1803043,-0.36683932
354,MGS1,-1.3171731,-0.30868664,-1.239323,-0.6994332,1.3917518,-2.1033263,0.18374518,-0.35743436,1.0771784,-0.2151052,-0.37225956,-0.108269855,-0.9410819,-0.7824149,0.5872664,-0.80900246
355,MGS1,-1.1983371,-1.1100123,-2.1222248,0.2274887,1.15749,-0.90035856,0.11820215,0.5056059,1.0307113,-0.7156977,1.332673,-0.17218171,-0.67858726,-0.67233974,-0.6544273,-0.29772422
356,MGS1,-1.637983,-0.21331424,0.3903784,-0.18251373,0.7395874,-1.3159006,-1.3366117,-0.4673362,0.81728584,-0.03711519,-0.46277636,-1.0688392,-0.92543674,-1.1911416,-0.1550806,-1.4868218
375,MGS1,-0.21237892,-0.09543143,-0.08921369,-0.21584953,0.22536372,-2.3053052,0.09128459,-0.45064643,0.53733134,-0.26683092,1.2644134,-0.44861665,0.22563209,0.32376835,0.571783,0.90787417
376,MGS1,-1.2352048,-0.5865467,-1.3804964,0.21476686,0.8795093,-0.65634364,-0.48116255,-0.054269716,1.2564645,0.27285412,0.51192313,0.140076,-0.784541,-0.8192277,0.11364688,-0.014417971
