sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
265,MGS1,-0.3545262,-0.29413164,-0.51818174,0.46252352,-0.52934223,0.67274094,0.6976281,0.57351696,0.83122724,-1.6016477,-0.33798954,0.80946106,1.9668944,-0.24713829,-0.92231816,1.6669911
266,MGS1,-0.503803,0.7082459,-1.011187,0.8506138,-0.24969053,-0.11284493,0.6735987,-0.7381594,-0.101311095,-0.87904704,-1.8768287,1.121139,0.2451677,-1.5574406,0.47695893,-0.2624618
286,MGS1,2.4742138,-0.14766458,-0.2932512,-1.4906946,-0.33549595,-0.018193584,-0.772538,-0.103638135,-1.9209063,0.7169508,0.63694644,-0.664158,-0.7712594,1.2734058,-0.23074423,-0.87313324
288,MGS1,2.9262302,0.7619634,-0.54826874,0.29356703,-0.005088667,0.47029582,0.054030165,1.2130985,-2.338201,1.9436018,1.6390946,-0.58423656,-1.0125494,-0.13308404,-0.06665454,-1.5786588
291,MGS1,0.07210874,0.53119487,0.040250473,-0.5514311,-0.4199049,0.5222221,0.5730111,-0.10830184,0.03682423,0.32576528,0.08392665,1.3808162,0.10571059,-1.317799,0.8693692,-0.15392092
292,MGS1,2.4261117,-0.9585361,-1.0766326,-1.0808244,-0.58803326,0.40387738,-0.49388424,-1.7858571,-0.021932166,-0.22945674,-1.8536222,-0.74234295,-0.51503474,0.6366332,0.674321,0.28023154
293,MGS1,1.6894057,0.5371306,0.69545084,-0.106641695,-0.017144408,-0.29107007,-0.06000551,-0.22792718,-0.7824602,-0.2235193,-0.066519424,-0.92464346,-1.9709686,1.5350739,-0.43439037,-1.6260337
295,MGS1,2.2111394,0.5593112,1.0964895,1.2587973,-0.75010186,-0.80599624,0.77056915,1.365111,-1.8970847,0.6977761,1.4525357,-0.45320538,-1.5975745,1.0752825,-0.25750113,-0.08827128
307,MGS1,0.7034053,1.2551821,1.4306442,1.3442918,-0.867704,-1.1067309,0.6074898,1.5606209,-1.1365337,0.70491064,1.5878377,0.2032804,-1.6228445,-0.09999683,0.24986975,-0.11502432
308,MGS1,1.2440747,-0.8810798,0.38122347,0.9904865,-0.47871473,-0.3254889,-0.54603344,-0.6633681,0.24040113,1.5363222,0.38210407,-1.842845,-1.6212384,1.4997361,0.45374298,-1.8051518
311,MGS1,-0.49669588,1.121047,-0.099867254,-0.5105967,-0.34572825,0.98260236,0.29773644,-0.20440212,0.24512585,0.20131718,-0.19419381,1.4507692,-0.24818856,-2.2373734,0.9006867,-0.8760902
313,MGS1,0.18401551,0.9307215,0.10758331,1.0500764,0.35254195,0.124278806,0.5288909,1.288062,-1.3967569,0.16795456,0.75157034,0.34891734,-0.36104056,-0.5466996,-0.7654474,-1.2676333
314,MGS1,0.7700714,1.0906547,1.4506141,1.0262107,-1.9911168,-0.4582955,1.3233969,-0.46493936,0.7809855,-0.82583934,0.34101,0.69727534,0.024769384,-0.358019,0.06897671,0.002659342
315,MGS1,2.6579502,0.33988062,0.2943352,0.54538846,-1.2652837,-0.6607281,0.3512027,0.731059,-1.572303,1.5546072,1.813237,-0.4227424,-0.9056575,-0.39483264,0.40062204,-0.8811423
316,MGS1,2.840439,0.6393076,0.6285521,-1.0351331,-1.1428838,0.039214425,-0.050938994,-1.6696228,0.10999922,-1.7694517,-0.24795209,-0.2852246,-1.0380183,1.568812,0.17120382,0.5561677
317,MGS1,1.3124472,0.97345674,1.8971918,1.3303938,-1.8830482,-0.527268,1.5415723,0.37206134,0.31083578,-0.08070462,1.2845279,0.55160683,-0.9948412,-0.3542377,1.0314131,0.7786773
318,MGS1,1.7540184,0.03977335,-0.23986784,-1.06344,-0.58376974,0.9809475,-0.27159393,-1.4583954,-0.35039937,0.30696306,-0.25430933,-0.20204991,-0.9296021,0.10184069,0.28747165,-0.37898573
319,MGS1,-0.6877112,0.07510304,1.0327723,-0.5613257,-0.612308,-0.617804,1.3407401,-1.3484422,1.4026206,-1.2919507,-1.770473,1.4330488,0.5172453,-0.7139432,1.6597136,-0.029261515
320,MGS1,-0.83518904,0.7825077,-0.2133923,0.4727692,0.82953614,0.5933044,-0.33357614,0.78831786,-0.6676679,1.1637897,0.41319382,1.2625558,0.9010077,-1.2473263,-0.21858953,-1.6389642
321,MGS1,1.9747351,1.4804294,1.9592602,0.47160345,-0.40575555,-1.36412,0.2702603,0.8930499,-1.2235671,-0.45007572,1.3335795,-0.21156666,-1.8913969,1.0246518,0.15570372,-0.038587652
322,MGS1,0.09176466,1.0086526,0.80030966,-0.08531985,-0.6914868,-0.69717634,0.73389876,-0.66246337,1.0764264,-1.6275618,-1.0353254,1.4552215,-0.33541185,-0.8302472,1.5839107,0.109174535
324,MGS1,0.46996146,0.59158546,0.21939263,-0.04242436,-0.6630343,0.052542906,0.48374465,-0.30227628,0.83955765,-1.035501,0.14254932,1.1257709,0.32661188,-0.26520705,0.29973045,-0.08663474
335,MGS1,2.3285203,0.8871584,-1.4245964,-0.04060074,0.16262573,1.0110893,-0.5690838,-0.13493317,-2.517761,1.4089963,0.42409232,-0.11286316,-0.08649016,-0.53877056,0.024246484,-1.7071037
347,MGS1,1.1115485,0.49613908,-0.41651395,-0.8434103,-0.9462149,0.5758959,-0.010220073,-1.7771341,0.99169844,-1.4153674,-0.32954362,0.100541554,-0.7359179,0.59852546,-0.084274076,-0.11977149
348,MGS1,-0.4789351,0.93674463,-0.29272944,-0.15692648,-0.7040083,0.6329041,-0.08949438,-1.0692868,1.0148536,-0.21177392,-0.79645467,1.5251827,1.2563491,-1.618941,0.837104,-0.85940725
349,MGS1,0.24725081,-0.09683634,0.043321893,-0.23601685,-0.9040569,0.5736495,0.12358087,-1.2857292,1.709865,-1.6633999,-2.0401924,-0.11298646,1.2157325,0.5241747,-0.34085754,-0.29623544
350,MGS1,-0.12603898,0.5499415,-0.2682372,-0.952388,-0.026098624,0.14992662,-0.46193567,0.08010226,0.04546696,0.20453149,-0.58199894,1.1887172,0.981829,-1.2319536,1.1673155,-1.5002707
351,MGS1,-2.2290704,0.90973645,0.72978544,1.7658279,-0.74980086,-0.09940589,0.5330947,-0.19147554,1.3133556,-0.6089721,-0.5217761,1.6238328,1.2397207,-1.4783826,-0.4349923,-0.838559
352,MGS1,3.6398153,-0.4005324,-0.055154994,-1.9298755,-1.6298065,0.60373586,-0.7632477,-2.176797,0.581928,-1.2200446,-1.3214595,-0.4660696,-0.31927925,0.96500397,1.4185374,0.4204541
353,MGS1,0.7035375,0.44880617,-0.09321403,0.3958437,0.7683552,0.33281782,-0.7515422,-0.66571194,-0.3036566,-0.1857041,-0.36638945,-0.52668744,-0.010787886,1.0981919,-1.509515,-2.080524
354,MGS1,0.11473516,0.8511737,0.89087355,0.95100963,0.33469534,-0.42747724,0.050959356,0.82219094,-0.469175,-0.118899696,0.7328226,0.5342713,0.59664565,0.17539126,-1.0092467,-1.0457237
355,MGS1,2.4063418,0.788038,0.5187078,1.0606922,-0.047954947,-0.26799348,0.33958513,1.1813937,-1.6762031,-0.5515576,0.27470675,-0.7671649,-0.42825976,0.93437207,-1.1055988,0.20946117
