sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
229,MGS1,0.36129346,-0.20498343,0.44146907,-0.012535136,-0.5631723,0.5916065,0.1494987,1.7792696,0.9096072,0.84141976,0.9951724,-0.9376123,-0.52777153,0.4482862,1.4480004,-0.83143306
237,MGS1,-0.19867983,0.27612278,-0.333904,0.4368871,-1.9902425,-0.5574638,-0.43220782,-0.2665723,0.13160342,0.4723385,-0.40723237,1.5651139,0.9661389,-0.3402782,-1.2209244,1.7374691
243,MGS1,-0.6124302,0.06596482,-0.39792,-0.24979629,-2.021861,-0.0760891,0.09940558,-0.7790386,-0.28121296,0.088666596,1.4445428,0.4597984,1.231219,-0.37111908,-0.30143675,1.5350654
246,MGS1,0.26035568,-2.0283897,1.1751523,-0.31601405,-1.0575497,0.06457552,0.39302585,-0.31589973,0.8356751,-0.11502588,0.7277876,-1.0953815,1.6870989,-1.1474373,1.1747477,-0.1934362
251,MGS1,-0.17892472,-1.3007039,0.16941622,-0.17210244,-2.011207,-1.0323268,0.3367028,-0.03116094,-0.019991823,0.63967973,0.45018882,-0.6621666,1.6759527,-1.217454,0.83835196,0.32099098
254,MGS1,-0.6763294,0.2054735,-0.59749734,0.3037147,-0.2195361,0.98216,-0.49838412,0.5667236,0.5677211,-0.22281635,0.5574667,0.5963704,-1.5190828,0.2670778,0.168224,-0.5769537
264,MGS1,-0.27761638,0.7078216,-0.34605023,1.3307378,-1.063703,0.33171275,-0.7421062,1.1631297,0.86239165,0.86538047,-0.060230725,-1.045047,-0.94558644,0.30419827,1.8663108,-0.4876053
265,MGS1,0.03129238,-0.25337115,0.08415,0.13786669,-1.5800507,-0.042741515,-1.3365515,-0.55348206,-0.79578185,-0.516084,-0.3530839,0.03814585,0.8851885,-0.27860045,-0.085480995,0.7759984
266,MGS1,0.26379704,-1.4108102,0.017927067,0.4020544,-1.1694225,1.0820905,-0.63422847,-0.70285577,-0.25261036,0.61106056,-0.08451679,-1.4312695,2.0812638,0.50289154,1.9230485,1.8657715
286,MGS1,-1.1289604,-0.6604821,-0.51776826,0.38656148,-0.15417476,-0.23442404,0.52367854,0.65503204,1.453497,0.75323856,1.6807709,-0.14551218,-1.1498168,-0.39919567,0.1998007,-1.0097638
288,MGS1,-0.000382208,0.9304361,0.9024108,0.6706473,0.6928049,0.31613737,0.15313879,0.92831755,1.6680815,0.29854834,1.8334686,-0.9559131,-0.14566883,0.2588349,1.3393259,-0.8442807
291,MGS1,0.122472525,0.0768262,1.0635495,0.18365213,-1.3133059,0.25413516,-0.37754098,0.02623345,0.57509494,-0.02230614,0.37832218,0.04620526,0.9856812,-0.21524835,0.6660504,0.38366228
292,MGS1,0.18975262,-1.610406,-0.0846648,0.8256275,-0.65486073,0.14559749,0.48030737,-2.0323339,1.7830625,1.0695896,1.3028551,-1.5825913,1.2951963,-0.58467895,1.4749241,-0.5252559
293,MGS1,-1.289713,0.8083724,0.963495,-0.716632,0.1726315,-2.0728173,0.6108573,0.97142273,-0.28318238,0.98393744,1.4351116,-0.4002471,0.5760511,0.6221237,0.04960779,-0.4269412
295,MGS1,-0.6987229,2.1415846,0.09163531,-0.36447975,-0.118735194,-0.9046309,0.45599243,1.480926,0.2021852,1.5320406,1.8302252,-0.10466851,-0.41810334,1.1938994,0.8096862,-0.38790265
307,MGS1,-0.69884753,1.3936733,-0.32518527,-0.38386494,-0.40256584,-0.68125963,0.8727343,1.481936,0.31040707,1.2469895,1.2722137,0.6329561,-0.6095203,0.42935327,0.2107515,0.6999011
308,MGS1,-0.6832181,-0.071342774,-0.6323327,0.16281368,0.16387111,-1.3021582,1.2121787,0.37984717,1.107017,1.3973804,0.5451857,0.42054173,0.001812841,-1.2076594,0.21456034,0.04700388
311,MGS1,0.50887275,-0.43779516,1.246802,0.1422237,-1.9718077,0.3816311,-0.044820704,0.59057164,0.18384752,0.27364168,-0.24293226,0.07698667,1.160164,-0.43277204,0.7746224,0.7903916
313,MGS1,-0.023086287,0.10981472,0.3658537,0.22423197,-0.92866915,-0.08119564,-0.50070965,1.6316309,-0.47721174,0.3414866,-0.25889128,-0.6251932,0.4093628,0.7281187,0.94453937,0.85409296
314,MGS1,-1.1978596,2.5113664,-0.047431342,0.58301663,-1.0986626,-0.58042824,-1.6206307,0.9605114,-1.5815898,2.0137448,1.7563044,0.17406271,0.73986536,-0.58060616,1.4394927,-0.59378505
315,MGS1,0.025831211,1.8369514,-0.24746378,0.73459285,0.19671875,0.88985646,0.47728163,1.7668438,0.5669173,1.5192859,1.9355483,0.70974916,-1.6617997,-0.20040181,1.7696784,-1.1754253
316,MGS1,-1.4876,0.024410862,0.09991739,-0.3769855,-0.7873024,-1.4901304,-0.000607329,0.48609895,0.28745335,2.129983,2.879393,-1.0847592,1.3203446,-1.143453,0.40195426,-1.2019349
317,MGS1,-0.53862506,2.4632185,0.18541953,-1.0142219,-1.8575754,-0.8504544,0.12376202,0.91766244,-0.5098642,1.7974772,2.3311427,0.8356806,0.7402029,-0.38674992,0.74976516,-0.21132074
318,MGS1,-0.406395,-0.52078444,0.7951251,0.010273296,-0.8706323,-0.59598094,0.31001714,-0.21604976,1.1711059,0.56437767,1.3278527,-0.17449556,0.7391255,-0.8174561,0.5798799,-1.2257559
319,MGS1,-0.7213644,0.97523516,1.784475,1.4309666,-0.21351846,-0.2909572,-1.087947,-0.35553932,-0.5619816,0.886569,0.073046975,0.24567936,1.7714843,-0.47085053,0.8716575,1.716307
320,MGS1,-0.9952237,-0.43879268,1.4058617,0.31386405,0.23035245,0.50445276,-1.3552699,0.78011125,-0.6509359,-0.8037273,-0.9015629,-0.20834306,-0.24151109,0.97572,1.0334754,0.59916854
321,MGS1,-1.0869348,1.51423,0.5761067,-0.9778874,-0.4245493,-0.6809031,0.17779431,2.1798363,0.18039379,1.800889,2.0964935,0.3487648,-0.7389175,1.5309428,0.5200015,-0.36275688
322,MGS1,-0.649452,-0.010508944,0.5794986,0.35722783,-0.9471424,-0.41939476,-0.45264274,0.38531393,0.006050031,1.1668082,0.7919775,-0.063771464,1.8128695,0.099847525,0.430017,1.4207971
324,MGS1,-1.0028498,0.3731835,0.50844467,-0.19849163,-0.7809091,0.047545798,-1.2789679,0.46928728,-0.21797433,0.7329142,1.172445,-0.6942003,1.3845053,-0.31116372,0.57311296,0.41808215
335,MGS1,-0.48351905,-1.1538081,0.2462068,0.13770127,-0.31768495,0.469986,-0.019339472,1.4286833,0.3842493,0.7743149,1.3169279,-1.2437856,-0.7886198,0.20309076,0.84994733,-0.8678867
